id	measurementType	measurementValue	measurementUnit	measurementDeterminedBy	measurementRemarks
aec42740-3bf4-4e36-8d76-88ebf8aa1aea	Territoriality_NonBreedingSeason	0			
d3c935f1-6d4d-4a33-8aec-0171f3fe4a82	Territoriality_NonBreedingSeason	0			
2d3b6a17-0778-460d-93cb-e18308131ba1	Territoriality_NonBreedingSeason	0			
eb96e298-58f2-4961-aa38-8458c723a836	Territoriality_NonBreedingSeason	0			
b11f5745-51ac-4b68-ada3-9c91da21d077	Territoriality_NonBreedingSeason	0			
1cd855c6-1627-44d4-8d8b-d24aa2439237	Territoriality_NonBreedingSeason	0			
5b429d72-2fcc-4d26-86dc-f3e20bd7fdc2	Territoriality_NonBreedingSeason	0			
ade2beac-4c9e-4ec9-92d2-ca7125397fcd	Territoriality_NonBreedingSeason	0			
14bd692b-5393-429c-8966-fa5203b6a786	Territoriality_NonBreedingSeason	0			
10c83ed3-399a-4913-986f-62ba83e33279	Territoriality_NonBreedingSeason	0			
808cf7f4-6652-41b7-848c-169c073f917d	Territoriality_NonBreedingSeason	0			
a94f9644-d966-4dee-9ff8-219f7c5cafd4	Territoriality_NonBreedingSeason	0			
770253bc-fee6-4602-bbd1-1d4bbca09d6e	Territoriality_NonBreedingSeason	0			
255319ef-5505-4b57-8453-3380bf1bf044	Territoriality_NonBreedingSeason	0			
6d99f057-c26e-428b-b274-952f910548a4	Territoriality_NonBreedingSeason	0			
d05ca159-d16b-4f03-9cd3-4fb4081fc5f7	Territoriality_NonBreedingSeason	0			
03ab098a-8666-421f-b5c6-ae3f095a67cb	Territoriality_NonBreedingSeason	0			
027e6f26-6b84-4bb8-a3ee-cb77d5af945a	Territoriality_NonBreedingSeason	0			
2d0bed0f-4fd7-465d-8b57-fd4fbea522fd	Territoriality_NonBreedingSeason	0			
1ba1034e-aa77-4d7d-8cba-e5a45af6be1a	Territoriality_NonBreedingSeason	0			
c557a80c-0c2f-47ce-bae6-5525961e5608	Territoriality_NonBreedingSeason	0			
653dd614-dc66-432c-954f-b37e921db618	Territoriality_NonBreedingSeason	0			
400a0fcf-1e22-4742-8433-d6ced0463d04	Territoriality_NonBreedingSeason	0			
d4dea3b4-f204-432c-be9e-f06cd13a82b4	Territoriality_NonBreedingSeason	0			
31c04281-bdfc-47d5-93f5-2199270dda76	Territoriality_NonBreedingSeason	0			
6016bb98-cacf-4e2a-8564-c2f5b37c2ef8	Territoriality_NonBreedingSeason	0			
98de7da8-b8c9-4e07-990c-dc04ce679db4	Territoriality_NonBreedingSeason	0			
61c3e830-9eb7-4fd5-8f4a-db36713d792f	Territoriality_NonBreedingSeason	1			
8a871b6d-4297-404a-9ecf-f0d5f546c320	Territoriality_NonBreedingSeason	0			
ed7b7f31-4cab-4b5d-8afd-733949c5045c	Territoriality_NonBreedingSeason	0			
d44bf8a6-b5ac-4426-a8bb-b891f6747970	Territoriality_NonBreedingSeason	0			
b9007c87-cb1e-4c60-9598-0d04a1d0c30c	Territoriality_NonBreedingSeason	0			
a4a769a7-c660-4df7-b311-dc8cd481a4a3	Territoriality_NonBreedingSeason	0			
76ac32ad-1fed-4ff3-8965-534e5a16b7f9	Territoriality_NonBreedingSeason	0			
da85c3f5-59ea-4fed-9a47-d99f63a491ed	Territoriality_NonBreedingSeason	0			
c165a35b-4b8e-412d-9b5b-21966798fc23	Territoriality_NonBreedingSeason	0			
c8cb7aed-5032-434a-8fb6-e995e5d24d9e	Territoriality_NonBreedingSeason	0			
e70b2a60-d5ee-4c18-b1f8-1f9438713186	Territoriality_NonBreedingSeason	0			
28db5749-ec2b-4a78-a678-b17c8d346891	Territoriality_NonBreedingSeason	0			
5ee601d5-8d55-4786-a658-f5f7e98bfa07	Territoriality_NonBreedingSeason	0			
75888c45-fece-4e6c-b63c-c920cd0c32c5	Territoriality_NonBreedingSeason	0			
d064f820-612a-44e3-8832-42276f2703e8	Territoriality_NonBreedingSeason	0			
c2d4322e-f20a-4f04-a8b9-677ffe6d9266	Territoriality_NonBreedingSeason	0			
d3164f8c-0dbe-4ee9-9d53-05bd0c33e2af	Territoriality_NonBreedingSeason	0			
dee58b0e-1e45-4e48-a610-65e73d75d1bc	Territoriality_NonBreedingSeason	0			
426b891c-125b-4b08-aa75-1ba6d9e1a495	Territoriality_NonBreedingSeason	0			
651d8d66-4670-4208-b105-3441bbafe418	Territoriality_NonBreedingSeason	0			
c0e0dd18-bb82-44c6-b773-ab03129ba4af	Territoriality_NonBreedingSeason	0			
d8ef42cc-5936-4688-a6b1-40f8a9d868cb	Territoriality_NonBreedingSeason	0			
001e791e-2327-4b04-ba1d-c7eebef9d087	Territoriality_NonBreedingSeason	0			
ece4758b-cab6-479c-ad73-c50af6069211	Territoriality_NonBreedingSeason	0			
50aed37d-1788-4db4-9de8-b56b3c4c03c1	Territoriality_NonBreedingSeason	0			
9c76da95-fc08-42ee-b8d1-22cf8fd30d74	Territoriality_NonBreedingSeason	0			
4db7c6eb-71af-4678-a470-529bfe0675d6	Territoriality_NonBreedingSeason	0			
c5d6f959-702e-4489-8e56-4078e0177637	Territoriality_NonBreedingSeason	0			
bf8242ed-b7ea-4fb3-8056-7eb48279db61	Territoriality_NonBreedingSeason	0			
4713e9c6-eec6-405b-99cd-65fd5a6e698a	Territoriality_NonBreedingSeason	0			
62ee9d51-4d3d-4e9f-a86f-330e953de8cd	Territoriality_NonBreedingSeason	0			
42c1571d-d2dd-41ce-8ce8-c560da8daaae	Territoriality_NonBreedingSeason	0			
3a31dbbd-2926-418f-9e7a-706562ea375b	Territoriality_NonBreedingSeason	0			
a4d666a0-b5d7-4d1c-ba37-3a48dedf7805	Territoriality_NonBreedingSeason	0			
d7ebd0b1-fd19-4086-91a3-468b150ef56f	Territoriality_NonBreedingSeason	0			
ff41f1a8-1343-42ab-8951-9af61b27b6e5	Territoriality_NonBreedingSeason	0			
f53da284-08ae-4084-bdca-8d2b731800ea	Territoriality_NonBreedingSeason	0			
34249343-5dc6-4ed1-8ac3-d54170f1495e	Territoriality_NonBreedingSeason	0			
891652df-6254-4281-bae5-f700c29ec951	Territoriality_NonBreedingSeason	0			
e29994a6-2e60-401b-9e85-ecfaaf2a9623	Territoriality_NonBreedingSeason	0			
5a2856b5-0583-464d-adac-a646da5a04a6	Territoriality_NonBreedingSeason	0			
b0d827b9-8ed4-4706-8bd0-bbb5ce82916f	Territoriality_NonBreedingSeason	0			
2b511cbe-ead3-48db-b597-0d9c60fee3d4	Territoriality_NonBreedingSeason	0			
715ee30f-e179-4be4-9761-b371d82db40d	Territoriality_NonBreedingSeason	0			
5cecf8f8-6e48-4a4c-88f4-e9a12167ce18	Territoriality_NonBreedingSeason	0			
80b29fc6-d9bc-4455-811b-3eccece9154c	Territoriality_NonBreedingSeason	0			
5eefe837-78c0-4bd1-ac0e-804b37172fa1	Territoriality_NonBreedingSeason	0			
b09ebbe9-bc2a-49c4-be78-5a387805cd26	Territoriality_NonBreedingSeason	0			
65738f69-a860-48ce-95ef-17064aee4602	Territoriality_NonBreedingSeason	0			
78daf647-2144-4898-9e41-9f589e2509bd	Territoriality_NonBreedingSeason	0			
3a09b6f3-6016-477b-9eaa-bc4e82fb8306	Territoriality_NonBreedingSeason	0			
4d20b116-5b4f-4a7e-8156-19be39699089	Territoriality_NonBreedingSeason	0			
668d0bbf-2618-428f-bbb0-5b2ab8dea7b8	Territoriality_NonBreedingSeason	1			
e03dc9d2-9d79-461f-8b8a-5a4756b4f1b6	Territoriality_NonBreedingSeason	0			
0b12a9bb-9833-43e1-b18a-21ef0473798b	Territoriality_NonBreedingSeason	0			
1927e70b-cbb7-4fc8-a821-f060dff1584a	Territoriality_NonBreedingSeason	0			
90355377-5499-4424-9c48-68247008e788	Territoriality_NonBreedingSeason	0			
fb62356f-037f-4985-9771-524eb6d9b519	Territoriality_NonBreedingSeason	0			
8439dcd0-0c6c-46ec-8483-e51cbbd089d3	Territoriality_NonBreedingSeason	0			
6d0011b3-cd32-422a-a7b7-be3d209f5764	Territoriality_NonBreedingSeason	0			
96661890-d80c-4eac-b6b1-68e47c9f594d	Territoriality_NonBreedingSeason	0			
c0491cee-c018-4b8b-b40c-d4ca4bb0293e	Territoriality_NonBreedingSeason	0			
a573e555-a819-4bb8-9b60-6654940bb013	Territoriality_NonBreedingSeason	0			
02c2b6a6-8c4a-4eeb-8fa9-2303e08cf08d	Territoriality_NonBreedingSeason	0			
cbb9fa6a-16a7-47e9-80ce-d215f5a17b0e	Territoriality_NonBreedingSeason	1			
36b715bb-44e8-412d-9aa4-fa40245548ac	Territoriality_NonBreedingSeason	0			
2d344160-0cfa-43c4-9235-4a886eb3ac51	Territoriality_NonBreedingSeason	0			
6fd54d92-7661-43fd-83e2-7b5ed02944bd	Territoriality_NonBreedingSeason	0			
d6e233a9-133f-4e1a-b083-129077ac53ca	Territoriality_NonBreedingSeason	0			
662ac706-7d30-45f3-b751-163928c1404d	Territoriality_NonBreedingSeason	0			
75cd2627-90f9-46f2-9710-62a41e2c81e5	Territoriality_NonBreedingSeason	0			
9a881d6b-6623-45bd-b018-e8c378c2901c	Territoriality_NonBreedingSeason	0			
cf03d05f-4e18-47c0-8c75-2388c528b12e	Territoriality_NonBreedingSeason	0			
83230f44-8187-46d1-bf37-8628c23b4df9	Territoriality_NonBreedingSeason	0			
95a64487-43df-4a60-b306-cd83b8acdc64	Territoriality_NonBreedingSeason	0			
67f3413f-5f37-472a-b56a-261dec825d90	Territoriality_NonBreedingSeason	0			
2e61c04c-a985-4809-a330-539821067bbd	Territoriality_NonBreedingSeason	0			
577a3bf9-b598-4793-975e-63137f69d570	Territoriality_NonBreedingSeason	0			
1bf5a4c3-026d-4fb9-b75f-51a83c4705a3	Territoriality_NonBreedingSeason	0			
d6143565-79fa-4414-af98-43b13a0abe0d	Territoriality_NonBreedingSeason	0			
a6485a61-45d1-43c2-b668-f1b78ea7f1d7	Territoriality_NonBreedingSeason	0			
fe47ccd6-345d-444b-8516-c4dd57779ca5	Territoriality_NonBreedingSeason	0			
f68e011f-41b0-45f0-b0df-61ec1204f161	Territoriality_NonBreedingSeason	0			
6cfc4429-673d-4b99-b5c2-dd99040fd4c6	Territoriality_NonBreedingSeason	0			
23c5fae4-a270-4b05-9b00-65ca5f44ce36	Territoriality_NonBreedingSeason	0			
117e07d4-fdea-4161-be26-2ed0204656c2	Territoriality_NonBreedingSeason	0			
d233cc84-1cb8-494e-a977-82733a7afba6	Territoriality_NonBreedingSeason	0			
38814c78-6c60-42f2-bb35-b82625e89fc0	Territoriality_NonBreedingSeason	0			
c49cc815-1d58-49fc-81ee-bc5e2b0521fa	Territoriality_NonBreedingSeason	0			
c6d665ed-232c-4382-98f0-191e6897d52a	Territoriality_NonBreedingSeason	0			
6c20c588-61e4-47df-9c23-cabeffef1fca	Territoriality_NonBreedingSeason	0			
a4f4aa18-bf8f-40c8-8c22-173c200c4701	Territoriality_NonBreedingSeason	0			
6d181748-ca16-4a11-9cf4-77acb44c48ca	Territoriality_NonBreedingSeason	0			
33b5021a-425e-4405-91a3-b61ea17d1d2e	Territoriality_NonBreedingSeason	0			
48f9a537-da01-406e-9722-667987bd56f6	Territoriality_NonBreedingSeason	0			
865da677-9fe1-48df-9c19-cc4b324701f2	Territoriality_NonBreedingSeason	0			
e6d6275f-4332-43d2-8e06-09da558b274e	Territoriality_NonBreedingSeason	0			
2f2ede68-0e5e-4d05-8621-13769143b433	Territoriality_NonBreedingSeason	0			
f2604bbd-afa3-457e-86f4-f91205c38357	Territoriality_NonBreedingSeason	0			
f5dd4a06-e7ff-48e7-88a9-83bf69d9a995	Territoriality_NonBreedingSeason	1			
efbe2763-0315-47f0-9403-b2e5779dd6ae	Territoriality_NonBreedingSeason	0			
ffad65e6-31f2-40d3-af57-72917d458c20	Territoriality_NonBreedingSeason	0			
91cbdd98-72e1-41d8-be9a-ba8e6a2858f3	Territoriality_NonBreedingSeason	0			
d779a031-c1f8-427e-9601-be6bb0c7b260	Territoriality_NonBreedingSeason	0			
058edbef-11c4-4251-b311-abf477676229	Territoriality_NonBreedingSeason	0			
7f4a0d45-9481-4b7a-b820-82d3ba29a255	Territoriality_NonBreedingSeason	0			
95e944ad-f0d6-4e9a-90dc-6df794a8426b	Territoriality_NonBreedingSeason	0			
b8e65e27-df83-4de4-9e7b-9d95d1c8b69a	Territoriality_NonBreedingSeason	0			
df774189-0f1b-4e2a-8f9d-de7cfa26d846	Territoriality_NonBreedingSeason	0			
9cb4b377-5cbd-4a0b-9303-3a16b8a01354	Territoriality_NonBreedingSeason	0			
bf96ceef-6075-4b4b-93ab-314c214703ed	Territoriality_NonBreedingSeason	0			
05a3f3c9-d26c-4dae-bec0-be9da93c720d	Territoriality_NonBreedingSeason	1			
32ef56aa-f1c6-48e7-bf5e-377b443db89a	Territoriality_NonBreedingSeason	1			
a0fa514c-fe3a-4ee0-9d36-a2ca5383df28	Territoriality_NonBreedingSeason	1			
aaff278f-eec9-4d75-9bed-3b594867f255	Territoriality_NonBreedingSeason	1			
40ce7d6b-c9dd-4f1f-8afe-43c4edc27c50	Territoriality_NonBreedingSeason	1			
433bc65b-7cc7-419b-96fc-d2853de9214c	Territoriality_NonBreedingSeason	0			
3952d191-f957-4209-92e9-cba2392cec66	Territoriality_NonBreedingSeason	0			
99a3c134-73ee-4d43-8540-29e0442689c8	Territoriality_NonBreedingSeason	0			
2679b875-c290-469b-a002-18d6b3fd73f9	Territoriality_NonBreedingSeason	0			
31f7fa8f-33ed-43d3-9818-8c243c7a9c58	Territoriality_NonBreedingSeason	0			
b82a03bd-16f0-4efd-9530-e7ef4da78b73	Territoriality_NonBreedingSeason	0			
e0cebe35-6557-4131-b8cd-bb1cb794fecb	Territoriality_NonBreedingSeason	0			
6a0032c9-d6cd-416c-a9a4-b5b78702c7ae	Territoriality_NonBreedingSeason	0			
6e442e0a-6b9e-4266-afb6-0b6704588eaa	Territoriality_NonBreedingSeason	0			
f901fb6a-2b28-4228-b948-8c3e219aaa1e	Territoriality_NonBreedingSeason	0			
662fe6d9-0b0f-4ee2-a570-8e22d62b1788	Territoriality_NonBreedingSeason	0			
542ba239-2da1-4d3a-a05a-c11e0a0a8049	Territoriality_NonBreedingSeason	0			
550979c9-9b1a-4da7-9226-6d64947878ed	Territoriality_NonBreedingSeason	0			
45b0308b-425f-4d70-a557-b2815f05df31	Territoriality_NonBreedingSeason	1			
4a751377-677d-4bb8-ad75-dc3a0fbd492d	Territoriality_NonBreedingSeason	0			
4f839920-cc66-440b-8bce-ae809e61bfb3	Territoriality_NonBreedingSeason	0			
ff3280a1-b135-430a-8fe9-61cc7bb70a11	Territoriality_NonBreedingSeason	1			
b40ef443-9ee1-46e8-9f26-ec351f6697d7	Territoriality_NonBreedingSeason	1			
0d13a8df-56b6-4f9b-a88b-2f0ed818a112	Territoriality_NonBreedingSeason	1			
d44405ce-73c3-4e90-a799-68cf676f1986	Territoriality_NonBreedingSeason	1			
cc4d65d4-4042-4538-afdf-a392f03b0a4b	Territoriality_NonBreedingSeason	0			
f20dbbc7-3e3a-481d-8df3-4e92abaa3618	Territoriality_NonBreedingSeason	0			
447088e9-5302-4b48-8a4f-b596056dbbfe	Territoriality_NonBreedingSeason	0			
5d1e9b26-0d91-4d22-b909-0f4616c7107c	Territoriality_NonBreedingSeason	0			
b40cf245-22f1-4a8e-83b6-97aa6d48762e	Territoriality_NonBreedingSeason	0			
a0f808ca-0a29-4804-a444-54364896c282	Territoriality_NonBreedingSeason	1			
3a43a6c1-375e-4ea4-bcf8-e88a911fccd5	Territoriality_NonBreedingSeason	0			
b842939c-e910-4346-a0d9-4b3af256efb6	Territoriality_NonBreedingSeason	0			
f26432ee-e283-4096-9518-6e352c0c3ca2	Territoriality_NonBreedingSeason	0			
896f2846-a57c-4b51-b9f4-6c95f236a024	Territoriality_NonBreedingSeason	0			
f6453c0b-4d29-49b6-9c8d-f0933f6a815d	Territoriality_NonBreedingSeason	0			
41a9d9b9-d27b-4662-a7ad-b27bd0f7b3a4	Territoriality_NonBreedingSeason	0			
4b9ab297-f7be-4a51-ab11-5402f8583a45	Territoriality_NonBreedingSeason	0			
d1fe553b-09ef-4573-ac0f-edb87d51f00c	Territoriality_NonBreedingSeason	0			
7462651b-bd86-4617-a56a-b0273af48759	Territoriality_NonBreedingSeason	0			
c0cd9062-c94a-434d-8b3f-3fe3f6cb9451	Territoriality_NonBreedingSeason	0			
38954991-af1e-4a58-a302-c329d83904e8	Territoriality_NonBreedingSeason	0			
e5d892cf-90c7-4a3c-bafd-a6f59b10d899	Territoriality_NonBreedingSeason	0			
7d115308-9dec-4245-9952-558e1b0b5c4d	Territoriality_NonBreedingSeason	0			
a89ff203-f1ac-4074-aa3c-83606f634a48	Territoriality_NonBreedingSeason	0			
8a4af6ee-2f37-45e6-968b-8a91dadfe1cf	Territoriality_NonBreedingSeason	0			
1cd20daa-e94c-4b5b-8086-29c661e64797	Territoriality_NonBreedingSeason	0			
3daea2c8-eae5-4176-b934-1952f56ed016	Territoriality_NonBreedingSeason	0			
1c95fbe5-dfbf-46f4-87ec-761b00391576	Territoriality_NonBreedingSeason	0			
c8d64614-0578-4d7d-88b9-6a47e3a7758b	Territoriality_NonBreedingSeason	0			
d719c61d-2465-4cc6-86a8-4d8d2d05572a	Territoriality_NonBreedingSeason	0			
ed07299e-391b-4dd9-a47d-2824716a048a	Territoriality_NonBreedingSeason	0			
156a2a44-6c61-41a6-8717-1b3c1ad02c1f	Territoriality_NonBreedingSeason	0			
fb685ca5-b45e-4987-b375-141763bc8eb0	Territoriality_NonBreedingSeason	0			
bda19278-1807-4539-b1cd-982ac533ece7	Territoriality_NonBreedingSeason	0			
a0d06f0d-18cc-4252-88b2-d3f194015164	Territoriality_NonBreedingSeason	0			
a627aa9b-4570-4ce3-b00a-284f4aa513c3	Territoriality_NonBreedingSeason	0			
9923ffe3-6063-43e6-95ee-cbdd7ba63cc2	Territoriality_NonBreedingSeason	0			
3df5dd03-b9d7-4544-a677-97770e4f93a3	Territoriality_NonBreedingSeason	0			
bcb45829-d1ee-4a8d-b2d5-c478925a51d2	Territoriality_NonBreedingSeason	0			
49b3ff4d-665a-4854-9133-8395fe11a45c	Territoriality_NonBreedingSeason	0			
2d23b156-27e5-4161-879d-3c392731cff3	Territoriality_NonBreedingSeason	0			
925ee9f3-280c-47a7-89ae-23bd19d19749	Territoriality_NonBreedingSeason	0			
ad8a90db-5d93-4a89-a39d-7d2c57cda66a	Territoriality_NonBreedingSeason	0			
dcba0fb2-9d90-4bcf-adda-7ecc4676f725	Territoriality_NonBreedingSeason	0			
a93fb23d-3b07-4bc7-850b-d0c2b7213725	Territoriality_NonBreedingSeason	0			
f4f9d8d6-b7aa-4b9e-a54d-bb2e34c71f21	Territoriality_NonBreedingSeason	0			
27ee13d2-cb1d-47b2-8814-8a917cc6baf6	Territoriality_NonBreedingSeason	0			
58afb51d-c0f1-4cf2-adc6-9cb526c01795	Territoriality_NonBreedingSeason	0			
f8b7c09e-bd87-4889-a41d-3ffde0241827	Territoriality_NonBreedingSeason	0			
047c532d-d01f-4e96-83a5-25f970710f71	Territoriality_NonBreedingSeason	0			
9529de30-552a-484a-931a-caec8c787b05	Territoriality_NonBreedingSeason	0			
e1d5c9c5-42e1-44f9-8888-938e044bf18d	Territoriality_NonBreedingSeason	0			
4139849c-a848-44fd-a01d-e05fcd0ffee0	Territoriality_NonBreedingSeason	0			
43d72714-8df2-4eac-a10f-69c5ad836993	Territoriality_NonBreedingSeason	0			
1f85607d-5875-4536-9e46-5300e4c5bcca	Territoriality_NonBreedingSeason	0			
ad229f54-c93c-4362-b95f-52e4de816e5d	Territoriality_NonBreedingSeason	0			
9760e535-dd83-47ba-80c6-601aff048221	Territoriality_NonBreedingSeason	0			
d75a07a2-c66d-4389-96bb-de7225b90d8f	Territoriality_NonBreedingSeason	0			
052b39ac-58db-423b-9487-6afb3f1ef3f9	Territoriality_NonBreedingSeason	0			
0c8982ce-5430-46ee-b950-17957da6c3b5	Territoriality_NonBreedingSeason	0			
c0744232-123c-4dc8-8e9d-ed44c0d5bea5	Territoriality_NonBreedingSeason	0			
4fc860f9-276e-45a7-81d1-5933848ac478	Territoriality_NonBreedingSeason	0			
e7f1cf4b-a2cd-4023-822e-511c0fda2f90	Territoriality_NonBreedingSeason	0			
c6140b48-e340-4c29-8135-74eec83951dd	Territoriality_NonBreedingSeason	0			
190f96cb-1c13-43d0-92a6-bf24339495ee	Territoriality_NonBreedingSeason	0			
5ecf655f-2fe9-4ec6-a46d-7ee974581f82	Territoriality_NonBreedingSeason	0			
e2d77bc5-c712-4863-9acc-6eb74bd524d0	Territoriality_NonBreedingSeason	0			
83f3d2d2-bdeb-4a3d-aa42-044a006e73b2	Territoriality_NonBreedingSeason	0			
5acbd0b1-29c9-495b-b39c-4f556fd5377d	Territoriality_NonBreedingSeason	0			
803be1c4-7d53-4d28-9921-ef36e23454b8	Territoriality_NonBreedingSeason	0			
69ab606f-45e7-44d2-8bb7-b9414530cdb8	Territoriality_NonBreedingSeason	0			
d3aae8dc-a14f-4506-8a0b-49a07215cb6a	Territoriality_NonBreedingSeason	0			
fd74e030-b5ec-441f-96e0-6ac279654396	Territoriality_NonBreedingSeason	0			
5c7f27a6-a205-4e81-9d06-a3b8a0968d6a	Territoriality_NonBreedingSeason	0			
b2158415-1b14-4faf-82b6-2e9e370224de	Territoriality_NonBreedingSeason	0			
cac66bcb-4d40-4679-a1ec-b7efbb39f6f9	Territoriality_NonBreedingSeason	0			
f63192b9-49b4-4825-a4ea-1ee4c4bafe0c	Territoriality_NonBreedingSeason	1			
c491d9f5-c787-42b3-a7cc-f62c0edc1ea0	Territoriality_NonBreedingSeason	0			
dce89fcb-89a2-4119-a145-506b9c53d477	Territoriality_NonBreedingSeason	0			
e109445a-e33d-4016-9711-23e85d90a3cd	Territoriality_NonBreedingSeason	0			
a5fc68be-755b-48c1-ad15-dd42a5adec76	Territoriality_NonBreedingSeason	0			
ece20d9b-029c-47bf-b49e-04c70b620d5e	Territoriality_NonBreedingSeason	0			
9ec5914e-c19b-4587-b958-137920b29ee2	Territoriality_NonBreedingSeason	0			
75c35877-0995-4963-b29c-009c9d15bde3	Territoriality_NonBreedingSeason	0			
fcc770ff-0ddb-4157-982b-ea36c70861fa	Territoriality_NonBreedingSeason	0			
b8944509-5805-4adc-8d54-59982c37e5c0	Territoriality_NonBreedingSeason	0			
b737ca2f-aaad-4cd5-86d9-6fa13175c5cc	Territoriality_NonBreedingSeason	0			
8c3a09e4-dd14-46f1-98bd-04f379bf1d29	Territoriality_NonBreedingSeason	0			
ca768624-f3ab-458f-871e-ec946a407b73	Territoriality_NonBreedingSeason	0			
a15d3bd8-c41f-41e1-8a5a-a313d504d432	Territoriality_NonBreedingSeason	0			
3a273342-b0cc-492f-b9b9-bd9da4ededf5	Territoriality_NonBreedingSeason	1			
590203c0-16a8-4c6b-a206-82272a3e4559	Territoriality_NonBreedingSeason	1			
09381065-7a6b-4163-97f3-acd7f3c07876	Territoriality_NonBreedingSeason	0			
2d327f16-1b06-451e-b010-11235b771879	Territoriality_NonBreedingSeason	0			
1f3d7004-14a2-4f3a-9d1b-341c30debf0d	Territoriality_NonBreedingSeason	0			
48cb4ee8-a265-49be-82e4-998e57de2807	Territoriality_NonBreedingSeason	0			
6bf480a3-8279-46d2-9223-1b97df845866	Territoriality_NonBreedingSeason	0			
823f1145-85de-4a47-99f5-1ba832abb942	Territoriality_NonBreedingSeason	0			
e4a9e3f2-7f0e-433a-a3b5-a75edb9e494d	Territoriality_NonBreedingSeason	0			
154805df-463f-4184-8c75-536a2604be97	Territoriality_NonBreedingSeason	0			
6cdd6e73-bbec-47ab-b8fd-863bfad72b41	Territoriality_NonBreedingSeason	0			
05d437f3-4d8b-4283-8971-f504f1f14153	Territoriality_NonBreedingSeason	0			
458ec9b8-1b2f-409c-bf44-fa14fac758da	Territoriality_NonBreedingSeason	0			
de39dd6a-bb74-4b10-b504-daf6aaee2ee1	Territoriality_NonBreedingSeason	0			
644909fe-66c9-4011-b923-253653877d02	Territoriality_NonBreedingSeason	0			
0ceb3ca3-65ab-4eba-bd81-839f4167ad61	Territoriality_NonBreedingSeason	0			
694eae69-bb69-44a2-9b5b-ae9a5a93ac7b	Territoriality_NonBreedingSeason	0			
882bdc73-fc0b-4f78-b7b7-a6f481801638	Territoriality_NonBreedingSeason	0			
a533e401-41ae-488b-8397-9c6fb07719dc	Territoriality_NonBreedingSeason	0			
216af96e-6209-4f9a-8e41-8704104fd7d7	Territoriality_NonBreedingSeason	0			
843056c9-9029-492c-b470-afc69a76740e	Territoriality_NonBreedingSeason	0			
b3b0c573-978b-41be-857f-893d9bc2c0a4	Territoriality_NonBreedingSeason	0			
2a0cceb3-155a-40e2-afa4-67b2457b7889	Territoriality_NonBreedingSeason	0			
09705716-8d1a-4329-a0e8-f7a30df16fb2	Territoriality_NonBreedingSeason	0			
51947a09-484e-4d4e-9564-158336e778d7	Territoriality_NonBreedingSeason	0			
8e116e7a-7082-42c8-8950-6ac1c74262cd	Territoriality_NonBreedingSeason	0			
9f4b15ca-ab4b-4c11-a94e-f64279ac6ff6	Territoriality_NonBreedingSeason	0			
6447d9e0-df03-4811-8b30-b5e8efe368cd	Territoriality_NonBreedingSeason	0			
5a55bd81-0aa9-4254-9a98-f2a6f0c60b9d	Territoriality_NonBreedingSeason	0			
807440e1-0aaf-4c84-a948-353182b6a57c	Territoriality_NonBreedingSeason	0			
28b048e1-bed1-40a4-8190-f85af598fbaf	Territoriality_NonBreedingSeason	0			
6c98196e-2b2f-4205-9dfd-af2fb79ec450	Territoriality_NonBreedingSeason	0			
9064e0de-d475-4de7-a1e3-c0d9423eb5df	Territoriality_NonBreedingSeason	0			
9962c6f1-925d-45df-bdc5-b956a986e886	Territoriality_NonBreedingSeason	0			
2459ef53-ccce-47b2-9025-1a8362dc607f	Territoriality_NonBreedingSeason	0			
599b7309-624b-4434-b76f-2d51d2815520	Territoriality_NonBreedingSeason	0			
98b5a62d-20fe-4c39-8917-53fd18a2e1ba	Territoriality_NonBreedingSeason	0			
8a602755-ad30-429f-8ba8-b7e28bbcdfd4	Territoriality_NonBreedingSeason	0			
92f2c2ae-298d-4ee1-953a-792b42df9a23	Territoriality_NonBreedingSeason	0			
ba672dba-c827-4acc-b861-0e34634329f9	Territoriality_NonBreedingSeason	0			
a73cd8c0-be8f-4000-8a21-e1120c578720	Territoriality_NonBreedingSeason	0			
39651230-b761-4883-916c-82e5235d41ee	Territoriality_NonBreedingSeason	0			
e11e43ee-c0d9-4628-80a9-90ebc211bfa7	Territoriality_NonBreedingSeason	0			
